n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
10,6,clustered,186.77749152375426,LP_subtour,2025-12-02T00:54:16.553284,189.0545935204865,0.0007064342498779297,1.0121915225338736,186.7774915237543,7.343292236328125e-05,1.0000000000000002,3,186.7774915237543,0.0007445812225341797,1.0000000000000002,2,148.74630258419347,0.00474858283996582,Optimal
10,7,clustered,220.7077896623423,LP_subtour,2025-12-02T00:54:16.571295,235.75730026794903,0.0020570755004882812,1.0681874918353846,220.7077896623423,0.000110626220703125,1.0,4,220.70778966234232,0.0021545886993408203,1.0000000000000002,4,173.21265139819735,0.0044405460357666016,Optimal
10,8,clustered,299.6015369224041,LP_subtour,2025-12-02T00:54:16.585746,328.2958955238235,0.0006449222564697266,1.0957750714371375,299.6015369224041,8.7738037109375e-05,1.0,3,299.6015369224041,0.0007412433624267578,1.0,4,268.1611153112159,0.004158735275268555,Optimal
10,9,clustered,247.5997641480928,LP_subtour,2025-12-02T00:54:16.604493,274.91376505407743,0.0008568763732910156,1.1103151329726137,247.59976414809276,0.00018548965454101562,0.9999999999999999,4,247.59976414809276,0.000972747802734375,0.9999999999999999,3,218.57950538643865,0.00733494758605957,Optimal
12,0,uniform,301.49699712535244,LP_basic,2025-12-02T00:54:16.618763,335.8947813034753,0.0008015632629394531,1.114089972723083,325.93742462962723,0.00012111663818359375,1.0810635851676933,4,325.9374246296273,0.0008568763732910156,1.0810635851676935,2,301.49699712535244,0.003180980682373047,Optimal
12,1,uniform,353.7548974448604,LP_basic,2025-12-02T00:54:16.627172,381.8967953544429,0.0006191730499267578,1.079551966949006,362.57237479129265,0.00015091896057128906,1.0249253859384566,5,362.5723747912926,0.0006957054138183594,1.0249253859384564,3,353.7548974448604,0.005693674087524414,Optimal
12,2,uniform,275.78435189628027,LP_basic,2025-12-02T00:54:16.637905,322.10885941415074,0.0006227493286132812,1.1679736620273968,293.808475686993,0.000125885009765625,1.0653558610805134,4,293.808475686993,0.0007498264312744141,1.0653558610805134,5,275.78435189628027,0.0041315555572509766,Optimal
12,3,uniform,257.8699912092225,LP_basic,2025-12-02T00:54:16.647745,271.05569354697906,0.0005383491516113281,1.0511331399048225,261.9106136052228,9.059906005859375e-05,1.015669222995094,3,261.9106136052228,0.0005896091461181641,1.015669222995094,2,257.8699912092225,0.0037932395935058594,Optimal
12,4,uniform,277.73213455661755,LP_basic,2025-12-02T00:54:16.656075,330.18253890527967,0.0008680820465087891,1.188852487064185,322.85987634669374,9.179115295410156e-05,1.162486569521816,3,295.28355396662533,0.0009653568267822266,1.0631954938812809,4,277.73213455661755,0.003296375274658203,Optimal
12,5,uniform,235.40644929014476,LP_basic,2025-12-02T00:54:16.665514,254.69881639408865,0.00078582763671875,1.0819534348447928,248.14502526685948,0.0002162456512451172,1.0541131137873545,5,252.21172969320924,0.0008993148803710938,1.0713883602328649,3,235.40644929014476,0.006675243377685547,Optimal
